participant-id,age,gender,ethnicity,residence-country,longest-residence-country,income,education,attribute,work-time-seconds,interest-in-automobiles,owns-car
4988,52,female,asian,JP,JP,1,5,stylish,,3,2
4989,62,male,asian,JP,JP,6,3,stylish,,4,1
4990,52,male,asian,JP,JP,3,2,stylish,,3,2
4991,53,female,other,JP,JP,12,5,stylish,,5,2
4992,37,female,asian,JP,JP,3,4,stylish,,1,1
4993,57,male,asian,JP,JP,12,5,stylish,,2,1
4994,62,male,asian,JP,JP,12,5,stylish,,2,1
4995,63,male,asian,JP,JP,5,6,stylish,,4,1
4996,68,male,asian,JP,JP,4,5,stylish,,1,1
4997,59,male,asian,JP,JP,4,6,stylish,,4,2
4998,81,male,other,JP,JP,3,5,stylish,,2,1
4999,53,male,asian,JP,JP,12,6,stylish,,2,1
5000,65,male,asian,JP,JP,2,5,dynamic,,3,1
5001,76,male,asian,JP,JP,8,3,dynamic,,4,1
5002,74,female,asian,JP,JP,1,2,dynamic,,5,2
5003,27,male,asian,JP,JP,4,6,dynamic,,3,1
5004,68,male,asian,JP,JP,12,2,dynamic,,2,1
5005,70,male,asian,JP,JP,3,5,dynamic,,2,1
5006,77,male,asian,JP,JP,3,2,dynamic,,2,1
5007,76,female,asian,JP,JP,1,5,dynamic,,2,1
5008,45,male,asian,JP,JP,1,6,dynamic,,2,1
5009,50,female,asian,JP,JP,12,5,dynamic,,5,1
5010,31,female,asian,JP,JP,3,5,dynamic,,4,2
5011,58,female,asian,JP,JP,6,4,dynamic,,4,1
5012,36,female,asian,JP,JP,5,5,dynamic,,1,1
5013,67,male,asian,JP,JP,2,5,dynamic,,2,1
5014,39,male,asian,JP,JP,4,5,dynamic,,5,2
5015,57,male,asian,JP,JP,6,5,dynamic,,1,1
5016,79,male,asian,JP,JP,12,3,dynamic,,1,1
5017,31,female,asian,JP,JP,2,5,dynamic,,5,1
5018,47,male,asian,JP,JP,12,5,dynamic,,3,1
5019,49,male,asian,JP,JP,1,3,dynamic,,2,2
5020,69,male,asian,JP,JP,4,2,dynamic,,3,1
5021,47,female,asian,JP,JP,4,4,dynamic,,2,1
5022,63,female,asian,JP,JP,3,2,dynamic,,5,2
5023,41,female,asian,JP,JP,1,5,dynamic,,2,2
5024,49,male,asian,JP,JP,2,5,dynamic,,1,1
5025,37,female,asian,JP,JP,1,2,dynamic,,5,2
5026,68,female,asian,JP,JP,1,4,dynamic,,4,1
5027,51,female,asian,JP,JP,12,4,dynamic,,1,1
5028,74,male,asian,JP,JP,2,5,dynamic,,5,1
5029,40,male,white,JP,JP,5,5,dynamic,,3,1
5030,65,male,asian,JP,JP,2,3,dynamic,,1,1
5031,55,male,asian,JP,JP,6,5,dynamic,,2,1
5032,75,male,asian,JP,JP,8,5,dynamic,,2,1
5033,80,male,asian,JP,JP,4,5,dynamic,,3,2
5034,52,male,asian,JP,JP,9,5,dynamic,,3,1
5035,85,male,asian,JP,JP,12,3,dynamic,,4,1
5036,53,male,asian,JP,JP,5,2,dynamic,,2,1
5037,41,male,asian,JP,JP,1,2,dynamic,,5,2
5038,62,male,asian,JP,JP,2,3,dynamic,,2,1
5039,66,female,asian,JP,JP,1,4,dynamic,,4,2
5040,63,male,asian,JP,JP,1,5,dynamic,,4,1
5041,54,male,asian,JP,JP,4,2,dynamic,,4,1
5042,57,female,asian,JP,JP,1,5,dynamic,,3,1
5043,60,male,asian,JP,JP,12,3,dynamic,,1,1
5044,74,male,asian,JP,JP,5,5,dynamic,,1,1
5045,53,female,white,JP,JP,2,3,dynamic,,1,1
5046,22,female,asian,JP,JP,1,5,dynamic,,5,2
5047,65,female,asian,JP,JP,7,3,dynamic,,4,1
5048,,female,asian,JP,JP,5,5,dynamic,,3,1
5049,79,female,asian,JP,JP,1,4,dynamic,,4,1
5050,45,male,asian,JP,JP,12,3,dynamic,,3,1
5051,29,female,prefer not to answer,JP,JP,12,5,dynamic,,3,1
5052,53,male,other,JP,JP,1,2,dynamic,,5,2
5053,67,male,asian,JP,JP,2,1,dynamic,,4,1
5054,63,female,asian,JP,JP,3,3,dynamic,,3,1
5055,34,female,asian,JP,JP,3,4,dynamic,,2,1
5056,60,female,asian,JP,JP,1,2,dynamic,,2,1
5057,59,female,asian,JP,JP,1,2,dynamic,,4,2
5058,36,female,asian,JP,JP,1,4,dynamic,,1,1
5059,56,male,asian,JP,JP,3,5,dynamic,,4,1
5060,60,female,asian,JP,JP,1,5,dynamic,,4,1
5061,32,female,asian,JP,JP,1,2,dynamic,,4,2
5062,68,male,asian,JP,JP,2,5,dynamic,,2,1
5063,59,male,white,JP,JP,8,5,dynamic,,1,1
5064,46,female,asian,JP,JP,12,4,dynamic,,3,2
5065,73,male,asian,JP,JP,3,5,dynamic,,2,1
5066,71,male,asian,JP,JP,1,2,dynamic,,3,1
5067,68,male,asian,JP,JP,12,7,dynamic,,2,1
5068,67,male,asian,JP,JP,6,5,dynamic,,1,1
5069,64,male,asian,JP,JP,2,2,dynamic,,1,1
5070,50,male,asian,JP,JP,3,5,dynamic,,2,1
5071,38,male,asian,JP,JP,3,5,dynamic,,5,2
5072,87,female,asian,JP,JP,2,2,dynamic,,5,1
5073,55,male,asian,JP,JP,12,8,dynamic,,2,1
5074,69,female,asian,JP,JP,4,2,dynamic,,3,2
5075,40,female,asian,JP,JP,3,3,dynamic,,3,1
5076,28,female,asian,JP,JP,2,5,dynamic,,5,2
5077,68,female,asian,JP,JP,1,4,dynamic,,5,2
5078,54,female,asian,JP,JP,1,2,dynamic,,4,2
5079,64,male,asian,JP,JP,1,5,dynamic,,5,2
5080,51,male,white,JP,JP,7,5,dynamic,,3,1
5081,64,female,asian,JP,JP,1,2,dynamic,,5,2
5082,42,male,asian,JP,JP,8,5,dynamic,,1,1
5083,35,female,asian,JP,JP,1,5,dynamic,,3,2
5084,68,male,asian,JP,JP,4,2,dynamic,,2,1
5085,66,male,asian,JP,JP,2,5,dynamic,,3,1
5086,62,female,asian,JP,JP,12,2,dynamic,,4,2
5087,74,male,asian,JP,JP,3,2,dynamic,,2,1
5088,33,female,asian,JP,JP,2,5,dynamic,,1,2
5089,76,male,asian,JP,JP,3,2,dynamic,,4,1
5090,63,male,asian,JP,JP,2,5,dynamic,,2,1
5091,68,male,asian,JP,JP,2,5,dynamic,,4,1
5092,36,female,asian,JP,JP,1,2,dynamic,,3,2
5093,71,male,asian,JP,JP,8,4,dynamic,,2,1
5094,65,female,asian,JP,JP,1,3,dynamic,,4,1
5095,21,female,asian,JP,JP,1,2,dynamic,,2,2
5096,36,female,asian,JP,JP,2,3,dynamic,,3,1
5097,74,male,asian,JP,JP,2,5,dynamic,,2,1
5098,73,male,asian,JP,JP,2,5,dynamic,,4,1
5099,68,male,asian,JP,JP,4,5,dynamic,,1,1
5100,61,male,asian,JP,JP,3,2,dynamic,,5,2
5101,47,female,asian,JP,JP,9,3,dynamic,,4,2
5102,30,female,asian,JP,JP,1,5,dynamic,,4,2
5103,69,male,asian,JP,JP,4,5,dynamic,,2,1
5104,37,female,asian,JP,JP,1,3,dynamic,,4,2
5105,29,male,asian,JP,JP,4,5,dynamic,,2,2
5106,64,female,asian,JP,JP,6,4,dynamic,,4,1
5107,40,female,asian,JP,JP,3,1,dynamic,,5,2
5108,71,male,asian,JP,JP,2,3,dynamic,,2,1
5109,41,male,asian,JP,JP,2,2,dynamic,,4,1
5110,,female,asian,JP,JP,1,4,dynamic,,4,1
5111,59,male,asian,JP,JP,1,2,dynamic,,4,2
5112,31,female,asian,JP,JP,3,3,dynamic,,5,2
5113,66,male,asian,JP,JP,1,5,dynamic,,5,1
5114,54,male,asian,JP,JP,1,3,dynamic,,5,2
5115,36,male,asian,JP,JP,9,5,dynamic,,2,1
5116,58,male,asian,JP,JP,12,5,dynamic,,4,2
5117,56,male,asian,JP,JP,4,1,dynamic,,5,1
5118,53,male,asian,JP,JP,4,2,dynamic,,2,1
5119,27,female,asian,JP,JP,1,2,dynamic,,5,2
5120,46,male,asian,JP,JP,3,2,dynamic,,5,2
5121,41,male,asian,JP,JP,5,5,dynamic,,1,1
5122,59,male,asian,JP,JP,3,2,dynamic,,2,1
5123,48,female,asian,JP,JP,2,2,dynamic,,5,2
5124,62,male,asian,JP,JP,4,2,dynamic,,1,1
5125,65,male,asian,JP,JP,5,7,dynamic,,2,1
5126,35,female,asian,JP,JP,1,5,dynamic,,5,2
5127,83,male,asian,JP,JP,2,5,dynamic,,5,1
5128,54,male,white,JP,JP,12,5,dynamic,,2,1
5129,61,female,asian,JP,JP,1,3,dynamic,,2,2
5130,52,male,asian,JP,JP,12,5,dynamic,,3,2
5131,29,female,asian,JP,JP,4,6,dynamic,,2,2
5132,80,male,asian,JP,JP,2,5,dynamic,,1,1
5133,57,male,asian,JP,JP,10,6,dynamic,,4,1
5134,38,female,asian,JP,JP,1,5,dynamic,,5,2
5135,47,female,asian,JP,JP,5,4,dynamic,,2,1
5136,55,male,asian,JP,JP,5,5,dynamic,,2,1
5137,65,male,asian,JP,JP,9,5,dynamic,,2,1
5138,35,male,asian,JP,JP,1,5,dynamic,,5,2
5139,52,female,asian,JP,JP,1,4,dynamic,,5,2
5140,59,male,asian,JP,JP,4,5,dynamic,,3,1
5141,44,male,asian,JP,JP,12,2,dynamic,,5,2
5142,50,female,asian,JP,JP,12,4,dynamic,,4,1
5143,59,male,asian,JP,JP,6,4,dynamic,,2,1
5144,41,female,asian,JP,JP,12,4,dynamic,,3,2
5145,78,male,asian,JP,JP,8,5,dynamic,,2,1
5146,42,female,asian,JP,JP,1,6,dynamic,,3,1
5147,49,female,asian,JP,JP,1,4,dynamic,,4,1
5148,77,male,asian,JP,JP,4,5,dynamic,,1,1
5149,30,male,asian,JP,JP,3,5,dynamic,,2,1
5150,75,male,asian,JP,JP,1,5,dynamic,,2,1
5151,50,male,asian,JP,JP,4,2,dynamic,,2,1
5152,66,female,asian,JP,JP,1,3,dynamic,,3,2
5153,30,female,asian,JP,JP,4,5,dynamic,,1,1
5154,50,female,asian,JP,JP,1,2,dynamic,,5,2
5155,85,male,asian,JP,JP,2,2,dynamic,,2,1
5156,60,female,asian,JP,JP,1,3,dynamic,,4,2
5157,55,male,asian,JP,JP,1,3,dynamic,,4,1
5158,59,female,asian,JP,JP,1,6,dynamic,,4,1
5159,54,male,asian,JP,JP,3,3,dynamic,,3,1
5160,47,female,white,JP,JP,1,2,dynamic,,4,1
5161,32,female,asian,JP,JP,1,5,dynamic,,5,2
5162,76,male,asian,JP,JP,1,3,dynamic,,3,1
5163,74,male,asian,JP,JP,1,4,dynamic,,2,1
5164,52,male,asian,JP,JP,5,3,dynamic,,4,2
5165,58,male,asian,JP,JP,9,5,dynamic,,3,1
5166,60,male,asian,JP,JP,4,5,dynamic,,3,1
5167,48,male,asian,JP,JP,6,3,dynamic,,1,1
5168,45,female,white,JP,JP,4,4,dynamic,,3,1
5169,53,male,asian,JP,JP,12,2,dynamic,,5,2
5170,65,male,asian,JP,JP,3,5,dynamic,,2,1
5171,65,male,asian,JP,JP,6,5,dynamic,,3,1
5172,60,male,asian,JP,JP,12,9,dynamic,,1,1
5173,67,male,asian,JP,JP,1,2,dynamic,,2,1
5174,42,female,asian,JP,JP,1,5,dynamic,,1,2
5175,56,male,asian,JP,JP,6,7,dynamic,,3,1
5176,62,male,asian,JP,JP,1,5,dynamic,,2,1
5177,55,male,asian,JP,JP,2,2,dynamic,,2,1
5178,69,male,asian,JP,JP,7,5,dynamic,,1,1
5179,48,male,asian,JP,JP,8,5,dynamic,,3,1
5180,64,male,asian,JP,JP,2,6,dynamic,,5,2
5181,75,male,asian,JP,JP,3,5,dynamic,,4,2
5182,69,male,asian,JP,JP,4,5,dynamic,,1,2
5183,32,female,white,JP,JP,3,5,dynamic,,4,2
5184,69,female,asian,JP,JP,1,5,dynamic,,1,1
5185,49,male,asian,JP,JP,12,2,dynamic,,5,2
5186,54,male,asian,JP,JP,8,5,dynamic,,2,1
5187,31,female,asian,JP,JP,3,3,dynamic,,5,1
5188,75,female,asian,JP,JP,1,2,dynamic,,5,2
5189,36,male,asian,JP,JP,4,5,dynamic,,2,2
5190,65,male,asian,JP,JP,1,5,dynamic,,3,1
5191,67,female,asian,JP,JP,12,5,dynamic,,4,1
5192,58,male,asian,JP,JP,10,2,dynamic,,1,1
5193,68,male,asian,JP,JP,2,2,dynamic,,1,1
5194,48,female,asian,JP,JP,1,2,dynamic,,4,2
5195,66,male,asian,JP,JP,1,2,dynamic,,1,1
5196,41,female,asian,JP,JP,1,2,dynamic,,1,1
5197,45,female,asian,JP,JP,12,5,dynamic,,5,1
5198,51,female,asian,JP,JP,3,3,dynamic,,2,1
5199,71,male,asian,JP,JP,1,5,dynamic,,3,1
5200,66,male,asian,JP,JP,1,5,dynamic,,3,1
5201,54,male,asian,JP,JP,1,2,dynamic,,5,2
5202,48,female,asian,JP,JP,1,5,dynamic,,3,1
5203,56,male,asian,JP,JP,7,5,dynamic,,2,1
5204,67,male,asian,JP,JP,3,2,dynamic,,2,1
5205,63,male,asian,JP,JP,2,2,dynamic,,5,2
5206,75,male,asian,JP,JP,3,5,dynamic,,1,1
5207,68,male,asian,JP,JP,2,5,dynamic,,2,1
5208,49,female,asian,JP,JP,12,3,dynamic,,5,2
5209,29,female,asian,JP,JP,1,1,dynamic,,5,2
5210,46,female,asian,JP,JP,12,5,dynamic,,5,2
5211,71,male,asian,JP,JP,2,5,dynamic,,1,1
5212,44,male,asian,JP,JP,2,3,dynamic,,3,2
5213,24,female,asian,JP,JP,1,5,dynamic,,2,2
5214,56,female,asian,JP,JP,1,4,dynamic,,5,2
5215,74,male,asian,JP,JP,1,2,dynamic,,4,1
5216,46,female,asian,JP,JP,3,4,dynamic,,3,2
5217,55,male,asian,JP,JP,2,5,dynamic,,2,1
5218,60,female,asian,JP,JP,1,5,dynamic,,2,1
5219,73,male,asian,JP,JP,2,2,dynamic,,3,1
5220,52,male,asian,JP,JP,9,5,dynamic,,4,2
5221,53,female,asian,JP,JP,1,2,dynamic,,5,2
5222,54,male,asian,JP,JP,1,2,dynamic,,4,1
5223,33,female,asian,JP,JP,1,5,dynamic,,5,2
5224,46,male,asian,JP,JP,4,5,dynamic,,2,1
5225,42,male,asian,JP,JP,4,3,dynamic,,1,1
5226,53,male,asian,JP,JP,1,2,dynamic,,3,2
5227,52,male,asian,JP,JP,2,5,dynamic,,3,1
5228,55,female,asian,JP,JP,12,3,dynamic,,2,1
5229,75,male,asian,JP,JP,2,2,dynamic,,2,1
5230,67,female,asian,JP,JP,1,4,dynamic,,5,2
5231,46,female,asian,JP,JP,3,4,dynamic,,3,2
5232,71,female,asian,JP,JP,12,4,dynamic,,4,1
5233,50,female,asian,JP,JP,1,3,dynamic,,3,2
5234,51,female,asian,JP,JP,1,5,dynamic,,4,2
5235,47,male,asian,JP,JP,1,5,dynamic,,3,1
5236,60,male,asian,JP,JP,3,5,dynamic,,2,1
5237,54,male,asian,JP,JP,8,5,dynamic,,5,1
5238,51,male,asian,JP,JP,7,5,dynamic,,4,1
5239,54,male,asian,JP,JP,12,5,dynamic,,5,2
5240,55,male,asian,JP,JP,4,3,dynamic,,1,1
5241,57,female,asian,JP,JP,1,2,dynamic,,4,2
5242,64,female,asian,JP,JP,1,4,dynamic,,5,2
5243,33,male,asian,JP,JP,4,5,dynamic,,3,2
5244,40,male,asian,JP,JP,8,2,dynamic,,2,1
5245,64,male,asian,JP,JP,6,5,dynamic,,2,1
5246,68,female,asian,JP,JP,12,5,dynamic,,3,2
5247,48,female,asian,JP,JP,3,3,dynamic,,3,2
5248,73,female,asian,JP,JP,1,2,dynamic,,2,1
5249,66,male,asian,JP,JP,2,6,dynamic,,3,1
5250,65,male,asian,JP,JP,6,5,dynamic,,1,1
5251,46,male,asian,JP,JP,1,2,dynamic,,2,1
5252,42,female,asian,JP,JP,1,5,dynamic,,2,1
5253,64,male,asian,JP,JP,1,4,dynamic,,3,1
5254,67,male,asian,JP,JP,1,2,dynamic,,2,1
5255,47,male,asian,JP,JP,6,5,dynamic,,2,1
5256,75,female,asian,JP,JP,2,2,dynamic,,5,2
5257,64,male,asian,JP,JP,3,2,dynamic,,2,1
5258,75,female,asian,JP,JP,1,2,dynamic,,3,1
5259,47,female,asian,JP,JP,7,5,dynamic,,2,1
5260,45,female,asian,JP,JP,1,2,dynamic,,4,1
5261,69,male,asian,JP,JP,4,5,dynamic,,3,1
5262,49,male,asian,JP,JP,9,5,dynamic,,2,1
5263,48,male,asian,JP,JP,8,6,dynamic,,3,2
5264,77,male,asian,JP,JP,12,5,dynamic,,2,1
5265,51,male,asian,JP,JP,8,5,dynamic,,2,1
5266,32,male,asian,JP,JP,1,1,dynamic,,1,1
5267,40,male,asian,JP,JP,6,5,dynamic,,1,1
5268,30,female,asian,JP,JP,3,5,dynamic,,2,1
5269,55,female,asian,JP,JP,1,2,dynamic,,3,1
5270,50,male,asian,JP,JP,1,2,dynamic,,4,1
5271,58,male,asian,JP,JP,2,3,dynamic,,4,2
5272,52,male,asian,JP,JP,7,5,dynamic,,2,1
5273,66,male,asian,JP,JP,1,1,dynamic,,2,1
5274,63,female,asian,JP,JP,12,5,dynamic,,5,2
5275,75,male,asian,JP,JP,1,5,dynamic,,1,1
5276,42,female,asian,JP,JP,1,3,dynamic,,4,2
5277,59,male,white,JP,JP,1,1,dynamic,,2,1
5278,37,male,asian,JP,JP,1,5,dynamic,,5,2
5279,37,female,asian,JP,JP,1,3,dynamic,,4,2
5280,77,male,asian,JP,JP,5,5,dynamic,,4,1
5281,59,female,asian,JP,JP,1,4,dynamic,,4,2
5282,31,male,asian,JP,JP,6,6,dynamic,,1,1
5283,41,male,asian,JP,JP,8,6,dynamic,,2,2
5284,46,female,asian,JP,JP,4,2,dynamic,,2,1
5285,34,male,asian,JP,JP,4,5,dynamic,,2,1
5286,54,male,asian,JP,JP,12,5,dynamic,,4,1
5287,41,male,asian,JP,JP,1,2,dynamic,,5,2
5288,61,female,asian,JP,JP,3,4,dynamic,,3,2
5289,57,male,asian,JP,JP,1,5,dynamic,,2,2
5290,82,male,asian,JP,JP,12,5,dynamic,,2,1
5291,46,male,asian,JP,JP,9,6,dynamic,,3,1
5292,51,male,asian,JP,JP,8,5,dynamic,,1,1
5293,60,female,asian,JP,JP,2,3,dynamic,,4,2
5294,68,male,asian,JP,JP,8,5,dynamic,,2,1
5295,60,female,asian,JP,JP,1,3,dynamic,,4,1
5296,57,male,asian,JP,JP,5,3,dynamic,,2,1
5297,34,female,asian,JP,JP,1,2,dynamic,,2,2
5298,56,male,asian,JP,JP,12,5,dynamic,,1,1
5299,52,female,asian,JP,JP,12,4,dynamic,,5,3
5300,40,male,asian,JP,JP,5,5,dynamic,,1,1
5301,75,male,asian,JP,JP,3,5,dynamic,,2,1
5302,60,male,asian,JP,JP,2,2,dynamic,,2,1
5303,35,female,asian,JP,JP,1,1,dynamic,,1,2
5304,51,male,asian,JP,JP,8,5,dynamic,,1,1
5305,51,male,asian,JP,JP,4,3,dynamic,,3,1
5306,77,female,asian,JP,JP,1,4,dynamic,,3,1
5307,64,male,asian,JP,JP,1,4,dynamic,,5,1
5308,54,male,asian,JP,JP,12,9,dynamic,,3,3
5309,42,male,asian,JP,JP,3,3,dynamic,,1,1
5310,75,male,asian,JP,JP,3,2,dynamic,,4,1
5311,,male,asian,JP,JP,12,2,dynamic,,4,1
5312,60,female,asian,JP,JP,1,4,dynamic,,2,1
5313,74,male,asian,JP,JP,3,5,dynamic,,3,2
5314,77,male,asian,JP,JP,2,2,dynamic,,1,1
5315,58,male,asian,JP,JP,1,5,dynamic,,2,1
5316,22,female,asian,JP,JP,1,2,dynamic,,2,2
5317,64,male,asian,JP,JP,1,5,dynamic,,4,2
5318,64,male,asian,JP,JP,8,5,dynamic,,2,1
5319,49,male,asian,JP,JP,5,2,dynamic,,3,2
5320,25,female,asian,JP,JP,12,9,dynamic,,5,2
5321,75,female,asian,JP,JP,2,5,dynamic,,2,1
5322,64,female,asian,JP,JP,2,3,dynamic,,3,2
5323,64,male,asian,JP,JP,6,4,dynamic,,2,2
5324,40,female,asian,JP,JP,2,2,dynamic,,2,2
5325,55,male,asian,JP,JP,9,6,dynamic,,1,1
5326,55,male,asian,JP,JP,9,5,dynamic,,3,1
5327,48,female,asian,JP,JP,1,3,dynamic,,3,1
5328,43,male,white,JP,JP,5,5,dynamic,,5,1
5329,63,male,asian,JP,JP,12,2,dynamic,,3,1
5330,56,female,asian,JP,JP,3,2,dynamic,,4,2
5331,58,male,asian,JP,JP,3,5,dynamic,,1,1
5332,58,male,asian,JP,JP,6,5,dynamic,,3,1
5333,74,female,asian,JP,JP,1,2,dynamic,,3,2
5334,45,male,asian,JP,JP,4,7,dynamic,,5,2
5335,63,male,asian,JP,JP,1,2,dynamic,,3,1
5336,27,male,asian,JP,JP,2,5,dynamic,,1,1
5337,45,male,asian,JP,JP,7,3,dynamic,,5,2
5338,41,female,asian,JP,JP,12,4,dynamic,,5,2
5339,53,female,asian,JP,JP,2,2,dynamic,,3,2
5340,61,female,asian,JP,JP,1,4,dynamic,,5,2
5341,72,male,asian,JP,JP,2,5,dynamic,,4,1
5342,54,female,asian,JP,JP,12,5,dynamic,,5,2
5343,63,male,asian,JP,JP,7,5,dynamic,,4,1
5344,37,male,asian,JP,JP,4,4,dynamic,,1,1
5345,67,male,asian,JP,JP,1,5,dynamic,,5,1
5346,68,male,asian,JP,JP,3,5,dynamic,,1,1
5347,40,female,asian,JP,JP,12,5,dynamic,,5,3
5348,31,female,asian,JP,JP,3,5,dynamic,,3,1
5349,58,female,asian,JP,JP,1,2,dynamic,,5,1
5350,53,female,asian,JP,JP,4,5,dynamic,,1,1
5351,68,male,asian,JP,JP,1,5,dynamic,,2,1
5352,44,male,asian,JP,JP,1,2,dynamic,,3,1
5353,61,male,asian,JP,JP,5,5,dynamic,,1,1
5354,71,male,asian,JP,JP,1,2,dynamic,,2,1
5355,48,female,asian,JP,JP,12,2,dynamic,,5,1
5356,44,male,asian,JP,JP,2,3,dynamic,,5,2
5357,57,male,asian,JP,JP,9,5,dynamic,,5,2
5358,76,male,asian,JP,JP,3,5,dynamic,,2,1
5359,65,female,asian,JP,JP,1,1,dynamic,,5,1
5360,72,male,asian,JP,JP,3,5,dynamic,,2,1
5361,28,male,asian,JP,JP,3,5,dynamic,,2,1
5362,57,male,asian,JP,JP,1,2,dynamic,,2,2
5363,76,male,asian,JP,JP,1,5,dynamic,,4,1
5364,53,male,asian,JP,JP,8,5,dynamic,,2,1
5365,36,male,asian,JP,JP,1,5,dynamic,,5,2
5366,25,male,asian,JP,JP,5,5,dynamic,,2,1
5367,65,male,asian,JP,JP,5,5,dynamic,,2,1
5368,65,male,asian,JP,JP,2,5,dynamic,,2,2
5369,53,female,asian,JP,JP,1,3,dynamic,,4,2
5370,62,male,asian,JP,JP,1,3,dynamic,,1,1
5371,46,female,asian,JP,JP,3,2,dynamic,,5,2
5372,52,male,asian,JP,JP,5,5,dynamic,,1,1
5373,65,female,asian,JP,JP,3,2,dynamic,,5,2
5374,61,male,asian,JP,JP,8,5,dynamic,,1,1
5375,,female,prefer not to answer,JP,JP,4,7,dynamic,,4,3
5376,73,male,asian,JP,JP,6,5,dynamic,,1,1
5377,40,female,asian,JP,JP,2,4,dynamic,,2,1
5378,33,male,asian,JP,JP,4,5,dynamic,,4,2
5379,54,female,asian,JP,JP,12,2,dynamic,,5,2
5380,57,male,asian,JP,JP,12,5,dynamic,,1,1
5381,45,female,asian,JP,JP,3,5,dynamic,,1,1
5382,67,male,asian,JP,JP,3,5,dynamic,,2,1
5383,25,male,asian,JP,JP,6,5,dynamic,,3,1
5384,46,male,asian,JP,JP,4,3,dynamic,,2,1
5385,69,male,asian,JP,JP,2,5,dynamic,,3,1
5386,60,male,asian,JP,JP,8,5,dynamic,,3,1
5387,47,female,asian,JP,JP,12,2,dynamic,,3,1
5388,50,female,asian,JP,JP,1,2,dynamic,,4,1
5389,48,male,asian,JP,JP,1,2,dynamic,,5,2
5390,64,female,asian,JP,JP,1,5,dynamic,,5,2
5391,75,male,asian,JP,JP,8,5,dynamic,,2,1
5392,39,male,asian,JP,JP,1,5,dynamic,,4,2
5393,46,male,asian,JP,JP,8,6,dynamic,,2,1
5394,29,female,asian,JP,JP,1,4,dynamic,,5,2
5395,66,female,asian,JP,JP,10,5,dynamic,,1,1
5396,58,male,asian,JP,JP,2,5,dynamic,,2,1
5397,62,female,asian,JP,JP,2,2,dynamic,,2,1
5398,35,female,asian,JP,JP,5,6,dynamic,,2,1
5399,56,male,asian,JP,JP,12,5,dynamic,,3,1
5400,58,male,asian,JP,JP,3,1,dynamic,,3,1
5401,58,male,asian,JP,JP,9,5,dynamic,,2,1
5402,40,male,asian,JP,JP,4,5,dynamic,,2,1
5403,62,male,asian,JP,JP,3,6,dynamic,,1,1
5404,45,male,asian,JP,JP,1,5,dynamic,,2,3
5405,37,male,asian,JP,JP,1,5,dynamic,,3,2
5406,49,female,asian,JP,JP,2,5,dynamic,,4,2
5407,38,male,asian,JP,JP,1,5,dynamic,,4,2
5408,31,female,asian,JP,JP,1,5,dynamic,,5,1
5409,71,male,asian,JP,JP,3,5,dynamic,,2,1
5410,75,male,asian,JP,JP,4,3,dynamic,,1,1
5411,41,female,asian,JP,JP,1,5,dynamic,,4,2
5412,55,female,asian,JP,JP,1,2,dynamic,,5,2
5413,70,male,asian,JP,JP,3,2,dynamic,,3,1
5414,59,female,asian,JP,JP,4,2,dynamic,,4,1
5415,45,male,asian,JP,JP,4,3,dynamic,,2,1
5416,56,male,other,JP,JP,11,5,dynamic,,1,1
5417,62,male,asian,JP,JP,1,3,dynamic,,1,1
5418,53,male,asian,JP,JP,8,6,dynamic,,5,2
5419,64,male,asian,JP,JP,1,2,dynamic,,5,2
5420,44,male,other,JP,JP,2,3,dynamic,,1,1
5421,70,male,asian,JP,JP,4,5,dynamic,,4,1
5422,77,male,asian,JP,JP,1,2,dynamic,,2,1
5423,76,female,asian,JP,JP,9,5,dynamic,,2,1
5424,39,female,asian,JP,JP,7,5,dynamic,,5,1
5425,64,male,asian,JP,JP,4,5,dynamic,,1,1
5426,45,male,asian,JP,JP,8,5,dynamic,,4,1
5427,34,female,asian,JP,JP,3,5,dynamic,,5,2
5428,59,male,asian,JP,JP,7,6,dynamic,,3,1
5429,69,male,asian,JP,JP,5,5,dynamic,,1,1
5430,63,female,asian,JP,JP,2,2,dynamic,,2,1
5431,49,female,asian,JP,JP,2,4,dynamic,,4,2
5432,69,male,asian,JP,JP,1,5,dynamic,,5,1
5433,55,male,asian,JP,JP,1,2,dynamic,,5,2
5434,52,male,asian,JP,JP,6,6,dynamic,,2,1
5435,58,male,asian,JP,JP,1,2,dynamic,,2,1
5436,26,female,asian,JP,JP,1,2,dynamic,,5,2
5437,48,male,asian,JP,JP,5,5,dynamic,,4,1
5438,40,female,asian,JP,JP,12,3,dynamic,,4,1
5439,27,female,white,JP,JP,4,5,dynamic,,2,2
5440,41,female,asian,JP,JP,2,3,dynamic,,3,2
5441,33,male,asian,JP,JP,3,5,dynamic,,4,2
5442,49,female,asian,JP,JP,1,5,dynamic,,1,1
5443,29,female,asian,JP,JP,1,5,dynamic,,4,2
5444,75,male,white,JP,JP,4,3,dynamic,,2,1
5445,30,female,asian,JP,JP,12,5,dynamic,,5,2
5446,50,male,asian,JP,JP,12,3,dynamic,,2,1
5447,67,male,asian,JP,JP,7,5,dynamic,,2,1
5448,68,male,asian,JP,JP,4,3,dynamic,,4,2
5449,66,male,asian,JP,JP,4,2,dynamic,,1,1
5450,40,female,asian,JP,JP,1,2,dynamic,,1,1
5451,28,male,asian,JP,JP,4,5,dynamic,,2,1
5452,69,male,asian,JP,JP,2,2,dynamic,,3,1
